danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,pop,rock,metal,folk,indie,dance,alternative,mellow,rap,neo,punk,teen,grunge,wave,Angry,Sad,Relaxed,Happy
0.434,0.465,0.09090909090909093,-0.6130051690911967,1.0,0.0267,0.937,0.6940000000000001,0.156,0.0341,80.018,0.7902206600185524,0.5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.436,0.95,0.4545454545454545,1.3778943406282491,1.0,0.057,0.0826,1.08e-06,0.149,0.35200000000000004,162.088,0.0913893089283161,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.342,0.188,0.5454545454545454,-1.099281020154257,0.0,0.033,0.573,0.017,0.108,0.0388,102.601,-0.09347735438002586,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.253,0.516,0.3636363636363637,0.2701702626876372,0.0,0.0358,0.0415,0.0213,0.327,0.133,142.955,0.6558878535437591,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.453,0.319,0.5454545454545454,-1.2292828679321284,1.0,0.0313,0.326,0.0,0.134,0.142,131.82,0.8524212607777013,0.75,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0
0.536,0.55,0.9090909090909092,0.3669330016586666,0.0,0.0248,0.0537,0.0,0.134,0.234,144.018,0.033220840630706044,0.75,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0
0.35200000000000004,0.8320000000000001,0.6363636363636364,1.0952388079596955,1.0,0.0557,0.0045,0.0184,0.18600000000000005,0.263,165.36,0.3491813843381789,0.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.501,0.378,0.3636363636363637,-0.2823375903683157,1.0,0.029,0.735,0.0,0.119,0.17800000000000002,119.987,0.3500572163892508,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.667,0.493,0.18181818181818185,0.07541370664162153,1.0,0.0292,0.55,0.0,0.141,0.252,125.641,-0.12894028988192108,0.75,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0
0.299,0.168,0.5454545454545454,-0.5317540142300271,1.0,0.0409,0.978,0.0106,0.162,0.101,138.57299999999998,0.4073498526357889,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.398,0.102,0.2727272727272727,-0.7759999100551189,1.0,0.0377,0.914,0.000225,0.104,0.17,183.959,0.8024162082014036,0.5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.481,0.5579999999999999,0.7272727272727273,0.5572576765304365,0.0,0.0305,0.789,0.0,0.125,0.184,109.737,0.4994444190626585,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.6920000000000001,0.378,1.0,-1.0950953546008029,0.0,0.0308,0.596,0.11,0.134,0.4,123.658,-0.07473785351369353,0.75,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.327,0.295,0.3636363636363637,0.3240914836409589,0.0,0.0313,0.775,0.0,0.107,0.14300000000000002,148.57399999999996,0.11275630594786434,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.518,0.401,0.8181818181818182,0.15764972398595714,0.0,0.0284,0.642,0.000185,0.118,0.171,92.148,-0.3307782648214123,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.512,0.262,0.0,-2.130185824407945,1.0,0.0276,0.313,5.51e-06,0.456,0.35700000000000004,108.381,0.10659243132428237,0.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.61,0.4970000000000001,0.8181818181818182,-0.40790755697194175,1.0,0.0279,0.32,6.11e-05,0.0884,0.7390000000000001,85.031,0.2282174104920125,0.75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.35700000000000004,0.398,0.3636363636363637,0.7342867078794695,0.0,0.0305,0.6809999999999999,5.67e-06,0.33,0.233,126.588,1.3554463104877157,0.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.392,0.297,0.6363636363636364,-0.6078346410545771,1.0,0.0405,0.8059999999999999,0.0125,0.132,0.206,107.958,0.19516714441382496,0.75,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.632,0.518,0.5454545454545454,0.5163858834790602,1.0,0.0313,0.107,0.0,0.354,0.4270000000000001,90.007,0.20817242411559173,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.511,0.7190000000000001,0.3636363636363637,1.1735353753713682,1.0,0.0265,0.166,4.54e-06,0.34,0.289,147.852,-0.03309451825517724,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.7929999999999999,0.261,0.4545454545454545,-1.3932624713792163,1.0,0.0322,0.409,0.0025,0.0779,0.464,82.016,0.9392443097651,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.552,0.608,0.09090909090909093,0.7222221424606898,0.0,0.0259,0.18600000000000005,0.0,0.125,0.17,134.05,1.0857561392897053,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.618,0.4,0.6363636363636364,0.6742100964063623,1.0,0.0253,0.627,0.0,0.0943,0.189,96.052,-0.550661685039594,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.5710000000000001,0.778,0.2727272727272727,-0.007068526323505146,1.0,0.0651,0.0525,0.0,0.0868,0.703,136.02100000000002,-0.1985772005086622,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.6,0.631,0.0,0.10840659982767252,1.0,0.0255,0.0398,0.000469,0.128,0.314,93.04,1.5094605504120695,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.703,0.468,0.9090909090909092,-1.0726897331087837,0.0,0.0575,0.5529999999999999,0.0679,0.0979,0.333,112.99,-0.041918939298053313,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.349,0.348,0.2727272727272727,0.5124464335463974,1.0,0.0316,0.726,0.0,0.12,0.0886,74.541,0.1658680835355117,0.75,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0.0,1.0,0.0,0.0
0.272,0.436,0.3636363636363637,-0.2394960723506082,0.0,0.0523,0.8490000000000001,1.6899999999999994e-05,0.223,0.17800000000000002,66.551,-0.25915833822998,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.61,0.276,0.3636363636363637,-0.5999557411892515,0.0,0.0298,0.828,0.0444,0.102,0.282,99.743,0.7200053697354429,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.7020000000000001,0.77,0.4545454545454545,0.7150818894577387,1.0,0.0372,0.31,0.0,0.149,0.685,116.009,-0.4676063663851087,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.563,0.8740000000000001,1.0,1.0132490062361517,0.0,0.0455,0.0156,7.64e-05,0.0771,0.309,115.022,-0.0965510291252973,0.75,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0
0.371,0.341,0.9090909090909092,-0.3081902305514152,1.0,0.0319,0.57,3.09e-05,0.101,0.196,89.038,2.1579067708661093,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.505,0.624,0.6363636363636364,0.4211004382327796,1.0,0.0371,0.0235,0.0,0.5,0.215,139.849,-0.2009898699323699,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.633,0.7240000000000001,0.3636363636363637,0.4011569729486745,1.0,0.0373,0.58,0.0,0.102,0.247,109.965,-0.39334241850742135,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.611,0.409,0.7272727272727273,-0.2616554782218362,0.0,0.0318,0.156,0.0,0.0496,0.394,97.944,0.3952369301181332,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.718,0.557,0.8181818181818182,-0.6046338379842886,1.0,0.0328,0.185,0.7070000000000001,0.055,0.586,94.095,0.22028534663324748,0.75,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.345,0.0581,0.2727272727272727,-2.214391566718612,1.0,0.0374,0.976,0.000366,0.103,0.304,174.11700000000005,-0.7773865103359604,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.415,0.168,0.8181818181818182,-0.9847907564862454,1.0,0.0404,0.972,0.000585,0.113,0.235,90.321,0.6940113354649484,0.5,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.361,0.47,0.0,-0.3795927605809281,1.0,0.0324,0.565,0.000396,0.0728,0.431,200.273,0.2645727031780188,0.75,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.62,0.8320000000000001,0.9090909090909092,0.8310494468504989,1.0,0.036000000000000004,0.332,0.0,0.104,0.481,144.92600000000004,-0.10625128221924536,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.206,0.266,0.0,-1.2263282804826316,1.0,0.0322,0.7959999999999999,5.3e-05,0.312,0.228,183.632,0.4582472623961977,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.484,0.251,0.09090909090909093,-0.5472655983398871,1.0,0.0312,0.2,0.134,0.0975,0.334,181.75,1.3625025422954085,0.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0
0.464,0.362,0.18181818181818185,-0.5979860162229204,1.0,0.0306,0.574,0.0,0.111,0.416,135.255,1.3292374494877128,0.75,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0
0.556,0.393,1.0,0.4023880510526315,1.0,0.025,0.238,0.0,0.0979,0.213,132.746,-0.4574599346991051,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.35,0.518,0.09090909090909093,0.1901501859304247,0.0,0.033,0.339,0.381,0.0893,0.203,129.987,0.1409647080455974,0.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.594,0.21600000000000005,0.3636363636363637,-2.1144280246772937,1.0,0.0326,0.326,0.867,0.172,0.173,137.95600000000002,0.3409849183507883,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.585,0.265,0.5454545454545454,-0.7181392391691347,0.0,0.033,0.935,0.00448,0.251,0.156,116.044,0.5521100180582503,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.58,0.605,0.09090909090909093,-0.5258448393310337,1.0,0.0296,0.102,0.642,0.197,0.42,114.947,0.2758097936446025,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.374,0.6809999999999999,0.18181818181818185,1.0006920095757892,1.0,0.0344,0.428,0.103,0.0947,0.179,145.959,0.07068331723033161,0.75,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.7140000000000001,0.305,0.18181818181818185,-0.15110466448648735,1.0,0.0305,0.8190000000000001,0.0,0.174,0.5539999999999999,124.91,0.8909909212909461,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.5379999999999999,0.301,1.0,-0.744730526214608,0.0,0.03,0.6579999999999999,0.00186,0.187,0.42,109.91,0.14802093985329046,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.368,0.21600000000000005,0.3636363636363637,-0.5339699548171505,1.0,0.0304,0.945,2.22e-06,0.126,0.328,77.51,-0.4341099217148657,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.5489999999999999,0.518,0.6363636363636364,0.22585145094518114,0.0,0.0259,0.0772,1.31e-06,0.0958,0.227,135.056,-0.11330751402693838,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.758,0.921,0.0,1.1284779167665375,0.0,0.0443,0.0104,3.81e-06,0.043,0.8140000000000001,117.043,-0.2322884719084135,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.594,0.468,1.0,0.385891604459606,1.0,0.0353,0.0719,0.0,0.123,0.365,135.871,-0.3713144161663093,0.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.6829999999999999,0.722,0.7272727272727273,1.03023788407076,0.0,0.0358,0.0243,4.2e-05,0.35,0.8540000000000001,95.012,-0.4852221582047826,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.468,0.757,1.0,0.9713923507016098,1.0,0.0424,0.000618,0.0,0.277,0.257,80.862,0.6708761492102172,0.75,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0
0.774,0.654,0.6363636363636364,0.3580692393101753,0.0,0.106,0.112,0.0,0.5710000000000001,0.5529999999999999,109.038,0.4558180678394509,0.75,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0
0.7070000000000001,0.833,0.09090909090909093,1.3961142965668143,0.0,0.0359,0.0808,4.42e-05,0.0778,0.7340000000000001,145.997,-0.3417840034254488,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.447,0.452,0.18181818181818185,0.09634203440889247,0.0,0.0288,0.326,7.68e-05,0.293,0.35100000000000003,169.922,-1.759640418179694,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.258,0.0175,0.4545454545454545,-3.3883476466521167,1.0,0.0375,0.993,0.718,0.0625,0.153,75.46600000000002,-1.0909343846197257,0.75,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.501,0.657,0.8181818181818182,0.219449844804604,1.0,0.0443,0.789,0.0997,0.0908,0.282,110.11,0.6552268482221953,0.75,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.241,0.468,0.18181818181818185,-0.3337966551137234,1.0,0.0272,0.534,0.0,0.161,0.451,91.581,-2.0465167277383616,0.5,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0
0.613,0.33,0.4545454545454545,-1.847776507360183,1.0,0.0321,0.828,0.00732,0.28300000000000003,0.22,114.132,-0.6553318777092139,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.609,0.888,0.09090909090909093,0.9947828346767952,0.0,0.0466,0.0856,0.00014199999999999998,0.0924,0.623,124.966,-0.2598193435515437,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.224,0.0391,0.5454545454545454,-4.052144960305792,1.0,0.0373,0.969,0.0172,0.241,0.0376,144.733,-1.1603399433839194,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.518,0.57,0.7272727272727273,0.07689100036637013,0.0,0.0275,0.593,2.4100000000000006e-05,0.0965,0.331,88.99799999999998,0.4368802653766495,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.5579999999999999,0.457,0.18181818181818185,-0.22201476327441724,1.0,0.0301,0.755,2.94e-06,0.212,0.594,86.01100000000002,-1.0818951368473413,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.384,0.16899999999999998,0.0,-1.3206288632457466,1.0,0.0338,0.872,5.22e-05,0.132,0.188,139.088,0.3275830354560833,0.75,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0.0,1.0,0.0,0.0
0.272,0.3,0.18181818181818185,0.44572200031192205,1.0,0.0307,0.83,9.83e-05,0.135,0.181,70.316,-0.1681709557167297,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.397,0.209,0.18181818181818185,-1.0261549807792043,0.0,0.0306,0.823,0.0381,0.112,0.181,104.644,-1.5227856863303633,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.314,0.66,0.4545454545454545,0.2563821879233175,0.0,0.0439,0.0509,0.0,0.0928,0.239,141.121,-0.19284297934409667,0.5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0
0.575,0.7859999999999999,0.8181818181818182,0.9529261791422532,1.0,0.0296,0.252,0.0,0.159,0.518,96.102,-0.10669746081130088,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.537,0.373,0.5454545454545454,-0.4573968967510175,0.0,0.0331,0.691,0.000915,0.083,0.244,83.936,0.7052484259315323,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.48,0.267,0.4545454545454545,-0.6004481724308346,1.0,0.0268,0.382,0.000677,0.101,0.23,82.024,0.9478373789454289,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.706,0.713,0.0,0.6675622746449938,0.0,0.0301,0.0596,0.0,0.132,0.544,102.037,0.34014213656579456,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.418,0.196,0.5454545454545454,-0.5445572265111814,1.0,0.0317,0.983,0.000151,0.108,0.261,79.462,-0.1930578060736049,0.75,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.524,0.425,0.9090909090909092,-0.8279514060421088,1.0,0.0266,0.777,0.00674,0.116,0.451,91.764,0.09557016758720682,0.75,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.423,0.311,0.6363636363636364,0.15814215522753974,1.0,0.0319,0.621,0.0,0.0987,0.134,119.546,-0.44050514820099496,0.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.665,0.4270000000000001,1.0,0.10249742492867817,1.0,0.0298,0.307,1.92e-05,0.107,0.477,130.077,-0.06241010426652958,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.18600000000000005,0.0449,0.9090909090909092,-3.0552179117213214,1.0,0.0364,0.915,0.0155,0.121,0.0512,93.44,-0.3772634640603831,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.599,0.348,0.09090909090909093,-0.9136344420775246,1.0,0.0249,0.525,0.00556,0.13,0.197,96.051,1.3371695133464778,0.75,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.607,0.737,0.5454545454545454,0.9317516357541908,1.0,0.0263,0.109,0.0,0.153,0.509,111.653,0.5706181670620353,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.526,0.299,0.7272727272727273,-1.3723341436119456,1.0,0.031,0.941,0.097,0.106,0.679,156.84799999999996,-0.5936270309412378,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.5479999999999999,0.61,0.0,-0.5967549381189631,1.0,0.0342,0.159,0.0,0.305,0.931,93.158,-1.1510858688820271,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.605,0.108,0.18181818181818185,-1.6074700614677544,1.0,0.0337,0.598,0.000303,0.0978,0.379,89.984,0.9736165864864149,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.365,0.248,0.5454545454545454,-0.6267932438555166,1.0,0.0302,0.7140000000000001,2.33e-05,0.0925,0.131,134.071,0.558934898003396,0.75,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.551,0.284,0.3636363636363637,-0.6959798332979066,1.0,0.041,0.908,0.0002,0.175,0.228,173.945,-0.3413543499664323,0.75,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.642,0.289,0.8181818181818182,-0.4172637505620155,1.0,0.0367,0.669,0.0,0.18,0.407,84.99600000000002,0.3606333015342708,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.342,0.2,0.3636363636363637,-1.3161969820715012,1.0,0.0324,0.134,0.000153,0.341,0.0743,133.113,0.8279640638798426,0.75,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.53,0.653,0.4545454545454545,0.4816694809474695,0.0,0.0346,0.0449,0.256,0.608,0.116,109.991,4.249558960156363,0.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.266,0.0947,0.2727272727272727,-3.3250702321087213,0.0,0.0396,0.934,0.0786,0.115,0.29,199.181,0.2769169775582218,0.75,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.511,0.7340000000000001,1.0,0.3531449268943469,0.0,0.0297,0.0495,9.93e-06,0.299,0.8009999999999999,188.216,-0.231842293316358,0.75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.29600000000000004,0.564,0.0,-0.33084206766422625,1.0,0.0369,0.00387,0.532,0.0909,0.139,88.743,2.687157206709165,0.75,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.534,0.425,0.8181818181818182,0.5678449482244675,1.0,0.0272,0.128,0.0,0.14,0.0742,132.041,1.0275876709920952,0.75,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0
0.62,0.521,0.6363636363636364,0.2477646411956177,1.0,0.0315,0.157,3.9e-06,0.0997,0.281,125.941,0.8099020934681129,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.37,0.0772,0.0,-2.7326754484845566,1.0,0.0414,0.642,0.69,0.112,0.0954,119.942,0.8484552288483188,0.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.687,0.792,0.09090909090909093,1.0341773340034228,0.0,0.0353,0.000802,0.0,0.2,0.8640000000000001,133.96200000000002,-0.15230682799919967,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.56,0.442,0.4545454545454545,0.24604113185007775,1.0,0.0243,0.727,1.7100000000000002e-05,0.11,0.212,146.44799999999995,1.207166291727927,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.574,0.7490000000000001,0.9090909090909092,0.2984850590786509,1.0,0.0315,0.163,0.0,0.14400000000000002,0.466,119.015,0.043069819922005925,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.484,0.425,0.6363636363636364,-0.8895053112399646,1.0,0.0454,0.621,0.000705,0.0917,0.426,84.677,0.6021315957675871,0.0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0
0.47,0.506,0.8181818181818182,0.060886985014927765,1.0,0.0308,0.49,3.510000000000001e-05,0.378,0.376,165.33900000000003,-0.9807613226480876,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.586,0.596,0.3636363636363637,0.14755488353350873,1.0,0.0272,0.108,0.000173,0.111,0.718,110.958,-0.41604795130313615,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.574,0.414,0.6363636363636364,-0.0058374482195478385,1.0,0.0261,0.705,0.000259,0.104,0.25,134.977,0.1892180965197512,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.617,0.426,0.6363636363636364,-0.4618287779252633,1.0,0.0302,0.07,0.0444,0.0837,0.136,119.549,4.275338167697349,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.586,0.402,0.8181818181818182,-0.7555640135294308,0.0,0.0296,0.728,0.00046,0.106,0.145,120.023,2.02659806373747,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.593,0.68,0.5454545454545454,-0.6021716817763745,1.0,0.0374,0.21,0.234,0.222,0.362,83.14,0.6371648778104659,0.75,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.623,0.547,0.0,0.25367381609461204,1.0,0.0251,0.395,0.000221,0.263,0.153,75.002,-0.10801947145442838,0.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.29600000000000004,0.292,0.0,-0.1227898680954741,1.0,0.034,0.418,6.61e-06,0.0938,0.0317,147.708,0.3881806983104401,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0.259,0.25,0.18181818181818185,-3.0759000238678005,1.0,0.0518,0.8290000000000001,0.242,0.112,0.0789,199.768,-0.8862375616644711,0.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.415,0.4320000000000001,0.4545454545454545,0.3750581171447834,1.0,0.0325,0.0715,2.65e-06,0.0984,0.312,199.965,1.2309624833042219,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.706,0.8009999999999999,0.4545454545454545,0.4654192499752359,1.0,0.0399,0.00577,0.0,0.0822,0.63,100.013,0.3764974292518009,0.75,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0.0,1.0,0.0,0.0
0.5820000000000001,0.529,1.0,0.14435408046322004,1.0,0.0248,0.00961,0.000554,0.113,0.5670000000000001,166.134,-0.08002589608620353,0.75,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.458,0.0987,0.8181818181818182,-1.9199176842520704,0.0,0.0376,0.948,0.00954,0.109,0.349,139.987,0.17472555484446595,0.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.44,0.6829999999999999,1.0,0.8596104588623038,0.0,0.0489,0.00706,0.0,0.0593,0.445,185.948,-0.15252165472870788,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.458,0.7190000000000001,0.3636363636363637,1.0592913273241478,0.0,0.0323,0.189,0.0,0.228,0.168,142.032,0.06516392279527429,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.458,0.289,0.6363636363636364,-0.1616919361805188,0.0,0.0311,0.5710000000000001,0.0,0.23,0.402,83.441,-0.8451891311953622,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
